AcresBurned,AdminUnit,ArchiveYear,Counties,Extinguished date,extinguish time,Fatalities,Latitude,Location,Longitude,Name,SearchDescription,Started date,Start Time,StructuresDamaged,StructuresDestroyed
200,Kern County Fire,2018,Kern,1/4/2019,09:06:00Z,,34.91482,"southbound I-5, south of Grapevine Rd.",-118.92485,Water Fire,"The Water Fire started on September 12, 2018 off southbound I-5, south of Grapevine Rd. in Kern County and burned 200 acres. It was contained on September 14, 2018.",9/12/2018,11:25:00Z,,
612,Kern County Fire,2013,Kern,7/25/2013,18:30:00Z,,34.90327,West side of Interstate 5 at Tejon Ranch,-118.93388,Water Fire,The Water Fire burned in July 2013 on the west side of Interstate 5 at Tejon Ranch in Kern County. ,7/23/2013,09:15:00Z,,
27,CAL FIRE Nevada-Yuba-Placer Unit ,2019,Placer,6/11/2019,14:50:00Z,,38.75263,Watt Ave near Baseline Road ,-121.39259,Watt Fire,"Watt Fire off Watt ave near Baseline Road in Placer County. It was contained on June 7, 2019.",6/7/2019,12:59:00Z,,
12300,CAL FIRE Tuolumne-Calaveras Unit,2018,San Joaquin,1/4/2019,09:58:00Z,,38.052055,"off North Waverly Road and North Shelton Road, east of Linden",-120.945482,Waverly Fire,"The Waverly Fire starte on July 29, 2018 off North Waverly Road and North Shelton Road, East of Linden (San Joaquin County).",6/29/2018,15:11:00Z,,1
4045,Kern County Fire / Sequoia National Forest ,2014,Kern,8/27/2014,18:00:00Z,,35.7206,"north side of Hwy 155, northwest of Wofford Heights",-118.4747,Way Fire,"The Way Fire started August 18, 2014 and burned 4,045 acres off the north side of Hwy 155, northwest of Wofford Heights in Kern County.",8/18/2014,14:30:00Z,,
120,Camp Pendleton,2019,San Diego,6/21/2019,14:22:00Z,,33.39684,"one mile west of the DeLuz gate, Camp Pendleton",-117.29665,Weisgarber Fire,"The Weisgarber Fire started on June 20, 2019 one mile west of the DeLuz gate, Camp Pendleton in San Diego County and burned 120 acres. It was contained on June 21, 2019.",6/20/2019,14:56:00Z,,
51,CAL FIRE Santa Clara Unit,2017,Santa Clara,1/9/2018,12:07:00Z,,37.44485,"Weller Rd and Calaveras Rd, 3 miles east of Milpitas",-121.84108,Weller Fire,"The Weller Fire started on July 26 2017 off Weller Rd and Calaveras Rd, 3 miles east of Milpitas (Santa Clara County) and burned 51 acres.",7/26/2017,23:19:00Z,,
91,Ventura County Fire Department,2019,Ventura,,,,34.156389,"Potrero Rd and S Wendy Dr, Newbury Park",-118.950833,Wendy Fire,"The Wendy Fire started October 10, 2019 off Potrero Rd and S Wendy Dr, Newbury Park in Ventura County.",10/10/2019,21:28:58Z,,
1350,Sutter County Fire Department,2019,Sutter,6/17/2019,15:16:00Z,,39.28926,"North Butte Rd & West Butte Rd, northeast of Colusa",-121.85906,West Butte Fire,"The West Butte Fire started on June 8, 2019 off North Butte Rd & West Butte Rd, northeast of Colusa in Sutter County. This fire was contained on June 10, 2019.",6/8/2019,14:37:00Z,,
15,Shasta - Trinity National Forest,2014,Trinity,7/3/2014,10:45:00Z,,40.41,near the Trinity Pines community,-123.24,West Fire,"The West Fire started on July 1, 2014 and burned 15 acres near the Trinity Pines community on Shasta - Trinity National Forest in Trinity County.",7/1/2014,03:45:00Z,,
50,CAL FIRE Nevada-Yuba-Placer Unit,2017,Yuba,1/9/2018,11:50:00Z,,39.06308,"Camp Far West Rd & Wichita Way, east of Olivehurst",-121.303,West Fire,"The West Fire started on July 8, 2017 off Camp Far West Rd & Wichita Way, east of Olivehurst (Yuba County) and burned 50 acres.",7/8/2017,16:47:00Z,,
380,CAL FIRE Lassen-Modoc Unit,2017,Modoc,1/9/2018,09:40:00Z,,41.16716,"Likely, 15 Miles south of Alturas",-120.58342,West Fire,"The West fire started on April 3, 2017 near Likely, 15 miles south of Alturas in Modoc County burned 380 acres.",4/3/2017,16:00:00Z,,
504,"Unified Command: CAL FIRE San Diego, Alpine Fire District and Cleveland National Forest",2018,San Diego,1/4/2019,09:55:00Z,,32.833674,"off I-8 & West Willows Rd, Community of Alpine",-116.7311,West Fire,"The West Fire started on July 6, 2018 off I-8 & West Willows Rd, Community of Alpine in San Diego County. The fire was contained on July 10, 2018 and burned 504 acres.",7/6/2018,23:39:00Z,,48
105,CAL FIRE Los Angeles County Fire Department ,2019,Los Angeles,,,,34.675542,"off of 120th Street  West and Coppermill Road, Lancaster ",-118.342239,West Fire ,"West Fire started on August 13, 2019 off of off of 120th Street  West and Coppermill Road, Lancaster in Los Angeles County.",8/13/2019,14:37:54Z,,
106,CAL FIRE Mendocino Unit,2018,Mendocino,1/4/2019,09:26:00Z,,38.8802,"Off Highway 101, south of Hopland",-123.0496,Western Fire,"The Western Fire started on August 1, 2018 off Highway 101, south of Hopland (Mendocino County). This fire was contained on August 2, 2018 and burned 106 acres.",8/1/2018,15:53:00Z,,
63,CAL FIRE Madera-Mariposa-Merced Unit,2017,Mariposa,1/9/2018,10:33:00Z,,37.36914,west of  Westfall Road and north of Whiterock Road,-120.0088,Westfall Fire,"The Westfall fire started on June 15, 2017 west of W. Westfall Road and north of Whiterock Road in Mariposa County and burned 63 acres.",6/15/2017,07:30:00Z,,
18703,Unified Command: CAL FIRE and USFS Lassen National Forest,2018,Lassen,1/4/2019,09:32:00Z,,40.633536,"off Whaleback Mountain and Antelope Valley Road, West of Spaulding",-120.868091,Whaleback Fire,"The Whaleback Fire started July 27, 2018 off Whaleback Mountain and Antelope Valley Road, West of Spaulding (Lassen County) and burned 18,703 acres. It was contained on August 9, 2018.  ",7/27/2018,13:32:00Z,,
156,LA County Fire Department/Angeles National Forest,2016,Los Angeles,5/25/2016,18:45:00Z,,34.276,"Hwy 210 and Wheatland Ave, southeast of Lake View Terrace",-118.354,Wheatland Fire,"The Wheatland Fire started on May 23, southeast of the Lakeview Terrace, Los Angeles County and burned 156 acres.",5/23/2016,14:15:00Z,,
64,Ventura County Fire Department,2013,Ventura,11/15/2013,16:00:00Z,,34.384,"Wheeler Canyon, north of Santa Paula",-119.13249,Wheeler Fire,"The Wheeler Fire was a 64 acre fire in Wheeler Canyon, north of Santa Paula.",11/14/2013,11:05:00Z,,
115,CAL FIRE Madera-Mariposa-Merced Unit,2018,Mariposa,1/4/2019,10:04:00Z,,37.707234,"Wheeler Gulch & Hwy 49 South, southwest of Coulterville",-120.199162,Wheeler Fire,"The Wheeler Fire started on June 18, 2018 off Wheeler Gulch & Hwy 49 South, southwest of Coulterville (Mariposa County).",6/18/2018,12:30:00Z,,
27,CAL FIRE Tuolumne-Calaveras Unit,2019,Calaveras,7/20/2019,08:56:00Z,,38.115224,near the Whiskey Creek Day Use area of New Hogan Lake,-120.78068,Whiskey Fire,,7/18/2019,18:31:00Z,,
90,CAL FIRE Santa Clara Unit,2019,San Joaquin,,,,37.962557,"west Lower Jones Road, west of the Community of Slough ",-121.468074,Whiskey Fire,"The Whiskey Fire started on July 16, 2019 at west Lower Road in San Joaquin County.",7/16/2019,18:44:15Z,,
26,CAL FIRE Tulare Unit,2018,Tulare,1/4/2019,10:24:00Z,,35.826333,"off Road 272 and Avenue 2, east of Delano",-118.9821,White Fire,"The White fire started on May 18, 2018 off Road 272 and Avenue 2, east of Delano (Tulare County) and burned 26 acres. It was contained on May 18, 2018. ",5/18/2018,11:00:00Z,,
52,Santa Barbara County Fire,2015,Santa Barbara,12/31/1969,16:00:00Z,,34.9522,"off White Oak Ln, east of Santa Maria",-120.2903,White Fire,"The White Fire started on August 1, 2015 and burned 52 acres off White Oak Lane, east of Santa Maria in Santa Barbara County.",8/1/2015,14:32:00Z,,
1984,USFS Los Padres National Forest,2013,Santa Barbara,5/30/2013,19:30:00Z,,34.55048,"Southeast of Lake Cachuma, approx. 12 miles southeast of Santa Ynez",-119.82429,White Fire,"The White Fire burned in May 2013, Southeast of Lake Cachuma, approx. 12 miles southeast of Santa Ynez on the Los Padres National Forest in Santa Barbara County. ",5/27/2013,14:45:00Z,,
46,CAL FIRE Siskiyou Unit,2017,Siskiyou,1/9/2018,10:27:00Z,,41.8721,"Whitepine Road and Blue Heron Place, 10 miles east of Hornbrook ",-122.4571,Whitepine Fire,"The whitepine Fire started on June 6, 2017 off of Whitepine Road and Blue Heron Place, 10 miles east of Hornbrook (Siskiyou County) and burned 46 acres.",6/6/2017,16:38:00Z,,
18430,Los Padres National Forest,2017,Santa Barbara,1/9/2018,11:49:00Z,,34.55096,"Lake Cachuma area, south of Hwy 154",-119.9494,Whittier Fire,"The Whittier Fire started on July 8, 2017 in the Lake Cachuma area, south of Hwy 154 (Santa Barbara County).",7/8/2017,13:43:00Z,,
91,CAL FIRE/Butte County Fire,2017,Butte,1/9/2018,10:27:00Z,,39.52499,"Wilbur rd, north of Oroville Dam blvd    ",-121.64897,Wilbur Fire,"The Wilbur Fire started on June 6, 2017 off of Wilbur Road, North of Oroville Dam Blvd (Butte County) and burned 91 acres.",6/6/2017,12:43:00Z,,
186,CAL FIRE Fresno Unit / Fresno County Fire,2017,Fresno,1/9/2018,10:30:00Z,,36.704679,"Jensen Ave at Ohio Ave, Mendota",-120.405077,Wild Fire,"The Wild Fire started on June 11, 2017 off of Jensen Ave at Ohio Ave, Mendota (Fresno County) and burned 186 acres.",6/11/2017,10:46:00Z,,
171,CAL FIRE San Diego Unit,2015,San Diego,6/19/2015,17:45:00Z,,32.9421,"Wildcat Canyon Rd and Barona Rd, east of Fernbrook",-116.8534,Wildcat Fire,"The Wildcat Fire started on June 17, 2015 off Wildcat Canyon Rd and Barona Rd, east of Fernbrook (San Diego County)",6/17/2015,17:03:00Z,,
72,CAL FIRE Butte Unit,2014,Butte,7/16/2014,08:00:00Z,,39.4664,"Wildlife Area - Larkin Road, west of Oroville<br><br>Road Closures: None, the Wildlife area north of the Afterbay Outlet is closed to the public.",-121.6129,Wildlife Fire,"The Wildlife Fire started on July 14, 2014 off Larkin Road, west of Oroville in Butte County and burned 72 acres.",7/14/2014,18:00:00Z,,
866,Cleveland National Forest,2017,Riverside,1/9/2018,13:45:00Z,,33.60247,"S Main Divide Rd and Wildomar OHV Park, west of Wildomar City",-117.34192,Wildomar Fire,"The Wildomar Fire started on October 26, 2017 off S Main Divide Rd and Wildomar OHV Park, west of Wildomar City (Riverside County) and burned 866 acres. It was contained on October 30, 2017. ",10/26/2017,12:34:00Z,,
2575,CAL FIRE Lassen-Modoc Unit,2016,Lassen,9/22/2016,07:00:00Z,,40.3915,"off of Willard Creek Road, west of Susanville",-120.7845,Willard Fire,"The Willard Fire started on September 11, 2016 off of Willard Creek Road, west of Susanville in Lassen County.",9/11/2016,11:33:00Z,,7
19,CAL FIRE Tuolumne-Calaveras Unit,2017,Stanislaus,1/9/2018,12:01:00Z,,37.81827,10 miles east of Oakdale,-120.65764,Willms Fire,"The Willms fire started on July 18, 2017 10 miles east of Oakdale in Stanislaus County and burned 19 acres.",7/18/2017,22:39:00Z,,
23,CAL FIRE Santa Clara Unit,2019,Contra Costa,6/11/2019,14:47:00Z,,38.02503,"Highway 4 and Willow Pass Rd, 2 miles west of Bay Point",-121.9763,Willow Fire,"The Willow Fire started on June 6, 2019 off Highway 4 and Willow Pass Rd, 2 miles west of Bay Point in Contra Costa County. This fire was contained on June 7, 2019.",6/6/2019,14:24:00Z,,
25,CAL FIRE Santa Clara Unit,2018,Contra Costa,1/4/2019,10:05:00Z,,38.015323,"off Willow Pass Road at Evora Road, Baypoint",-121.998967,Willow Fire,"The Willow Fire started June 16, 2018 off Willow Pass Road at Evora Road, Baypoint (Contra Costa County) and burned 25 acres. It was contained on June 16, 2018.",6/16/2018,15:10:00Z,,
52,Unified Command: CAL FIRE San Diego County Fire & Lakeside Fire Protection District ,2019,San Diego,9/25/2019,20:00:00Z,,32.87833333,"near 14000 block of Willow Rd, Northeast Lakeside ",-116.88,Willow Fire,"Willow Fire started September 25, 2019 near 14000 block of Willow Rd, Northeast Lakeside in San Diego County.",9/25/2019,14:17:25Z,,
370,CAL FIRE Santa Clara Unit,2017,Contra Costa,1/9/2018,11:48:00Z,,38.02929,"Springwood Ct. & California St, Rodeo",-122.25544,Willow Fire,"The Willow Fire started on July 8, 2017 off Springwood Ct. & California St, Rodeo (Contra Costa County) and burned 370 acres.",7/8/2017,15:26:00Z,,
450,CAL FIRE Tuolumne-Calaveras Unit,2016,Calaveras,8/31/2016,18:50:00Z,,38.1874,"Off Willow Creek Rd & Mountain Ranch Rd, east of San Andreas ",-120.6381,Willow Fire,"Willow Fire, Calaveras County, east of San Andreas.",8/28/2016,13:07:00Z,,
5702,US Forest Service - Sierra National Forest ,2015,Madera,8/13/2015,10:30:00Z,,37.279722,"off of Willow Canyon Drive and Road 274, southeast of Bass Lake",-119.50014,Willow Fire,"The Willow Fire started on July 25 off and burned 5,702 acres of Willow Canyon Drive and Road 274, southeast of Bass Lake in Madera County. ",7/25/2015,14:30:00Z,,
10,MEU,2019,Mendocino,,,,39.613783,"Highway 101 south of Sloan and Old Sherwood Road in Willits, California",-123.458782,Wilson Fire,"The Wilson Fire started on October 4th, 2019 near Highway 101, south of Sloan and Old Sherwood Road in Willits, California.",10/4/2019,18:38:09Z,,
25,CAL FIRE San Diego Unit,2017,San Diego,1/9/2018,13:40:00Z,,33.18716,"at Wilson Road, east of San Felipe",-116.50897,Wilson Fire,"The Wilson Fire started on October 15, 2017 at Wilson Road, east of San Felipe in San Diego County and burned 25 acres. ",10/15/2017,14:05:00Z,,
50,Angeles National Forest,2017,Los Angeles,1/9/2018,13:40:00Z,,34.22551,off Mount Wilson Circle near the Mount Wilson Observatory ,-118.05545,Wilson Fire,"The Wilson Fire started October 17, 2017 off Mount Wilson Circle near the Mount Wilson Observatory and burned 50 acres. ",10/17/2017,03:43:00Z,,
261,Lassen National Forest,2018,Tehama,1/4/2019,08:59:00Z,,40.34256,"Wilson Lake Rd and Lost Creek Rd, 10 miles NW of Chester  ",-121.43025,Wilson Fire,"The Wilson Fire started on September 28, 2018 at Wilson Lake Rd and Lost Creek Rd, 10 miles NW of Chester in Tehama County. This fire was contained on October 4, 2018 at 261 acres.",9/28/2018,13:08:00Z,,
36,CAL FIRE / Riverside County Fire,2018,Riverside,1/4/2019,09:13:00Z,,33.640051,"Hidden Falls Road, Winchester",-117.085354,Winchester Fire,"The Winchester Fire started on August 27, 2018 off Hidden Falls Road, Winchester in Riverside County. This fire was contained on August 27, 2018 and burned 36 acres.",8/27/2018,10:49:00Z,,
110,Santa Barbara County Fire,2018,Santa Barbara,1/4/2019,09:38:00Z,,34.62412,"Highway 246, west of Buellton",-120.22298,Windmill Fire,"The Windmill Fire started on July 20, 2018 off Highway 246, west of Buellton (Santa Barbara County) and burned 110 acres. It was contained on July 23, 2018.",7/20/2018,14:23:00Z,,
160,Solano County Fire Protection District,2018,Solano,1/4/2019,08:55:00Z,,38.45673,"Winters Rd & Allendale Rd, south of Winters",-121.94658,Winters Fire,"The Winters Fire started on October 12, 2018 off Winters Rd & Allendale Rd, south of Winters (Solano County) and burned 160 acres. It was contained on October 12, 2018. ",10/12/2018,11:21:00Z,,
2269,CAL FIRE Sonoma-Lake-Napa Unit ,2017,Yolo,1/9/2018,11:45:00Z,,38.49521,"Hwy 128 and Pleasant View Rd, south west of Winters",-122.0251,Winters Fire,"The Winter Fire started July 6, 2017 off Highway 128 and Pleasant View Rd, 3 miles southwest of Winters (Yolo County) and burned 2,269 acres.",7/6/2017,12:41:00Z,,
75,CAL FIRE/Riverside County Fire Department,2019,Riverside,10/12/2019,17:22:00Z,,33.8615,"Wolfskill Truck Road near Silver Creek Drive, south of Banning",-116.897333,Wolf Fire,"The Wolf Fire started October 10, 2019 off Wolfskill Truck Road near Silver Creek Drive, south of Banning in Riverside County.",10/10/2019,18:36:46Z,,
214,CAL FIRE / Riverside County Fire,2019,Riverside,6/30/2019,15:51:00Z,,33.911,"Off of Lamb Canyon Road and California Avenue, Southeast of Beaumont",-116.980528,Wolf Fire ,"Wolf Fire started on June 29, 2019 Off of Lamb Canyon Road and California Avenue, Southeast of Beaumont in Riverside County.",6/29/2019,12:54:13Z,,
15,CAL FIRE/ Riverside County Fire,2018,Riverside,1/4/2019,10:26:00Z,,33.467999,"Hwy 79 & Woodchuck Road, Temecula",-117.003829,Woodchuck Fire,"The Woodchuck Fire started on May 5th 2018, near Hwy 79 and Woodchuck Road, Temecula (Riverside County).",5/4/2018,18:53:00Z,,
13,CAL FIRE Amador-El Dorado Unit,2017,El Dorado,1/9/2018,12:06:00Z,,38.69775,"Woodland Court, Community of Oak Hill",-120.73757,Woodland Fire,"The Woodland fire started on July 25, 2017 off Woodland Court, in the Community of Oak Hill in El Dorado County and burned 13 acres.",7/25/2017,14:13:00Z,,
115,Kern County Fire Department,2019,Kern,5/8/2019,08:47:00Z,,35.65189,"Woody Rd & Horseshoe Ranch Rd, northeast of Bakersfield",-118.92545,Woody Fire,"The Woody Fire started on April 30, 2019 off Woody Rd & Horseshoe Ranch Rd, northeast of Bakersfield (Kern County). It was contained on May 1, 2019.",4/30/2019,18:37:00Z,,
96949,Ventura County Fire Dept. and Los Angeles County Fire Dept.,2018,Los Angeles,1/4/2019,08:42:00Z,3,34.235,"E Street and Alfa Road Rd, South of Simi Valley",-118.70128,Woolsey Fire,"The Woolsey fire started on November 8, 2018 near E Street and Alfa Road Rd, South of Simi Valley (Ventura County). It burned 96,949 acres, and was contained on November 21, 2018.",11/8/2018,14:24:00Z,341,1643
96949,Ventura County Fire Dept. and Los Angeles County Fire Dept.,2018,Ventura,1/4/2019,08:42:00Z,3,34.235,"E Street and Alfa Road Rd, South of Simi Valley",-118.70128,Woolsey Fire,"The Woolsey fire started on November 8, 2018 near E Street and Alfa Road Rd, South of Simi Valley (Ventura County). It burned 96,949 acres, and was contained on November 21, 2018.",11/8/2018,14:24:00Z,341,1643
1800,CAL FIRE Madera-Mariposa-Merced Unit,2017,Merced,1/9/2018,09:56:00Z,,36.96655,"Hwy 152 and Arburura Road, southwest of Los Banos",-120.89261,Wright Fire,"The Wright Fire started on May 12, 2017 off Hwy 152 and Arburura Road, southwest of Los Banosin (Merced County.) and burned 1,800 acres.",5/12/2017,15:30:00Z,,
775,CAL FIRE San Luis Obispo/Department of Defense-Camp Roberts ,2017,San Luis Obispo,1/9/2018,12:36:00Z,,35.7908,Field Rd and Perimeter Rd at Training Area Yankee 6 in Camp Roberts,-120.77485,Yankee Fire,"The Yankee Fire started on August 11, 2017, at Field Rd and Perimeter Rd at Training Area Yankee 6 in Camp Roberts, San Luis Obispo County and burned 775 acres. ",8/11/2017,16:06:00Z,,
1500,Camp Roberts,2018,San Luis Obispo,1/4/2019,10:03:00Z,,35.73629,"E. Perimeter Rd, Yankee training area, Camp Roberts Military Reservation",-120.75593,Yankee Fire,"The Yankee Fire started on June 20, 2018 off E. Perimeter Rd, Yankee training area, Camp Roberts Military Reservation (San Luis Obispo County).",6/20/2018,18:22:00Z,,
125,CAL FIRE Sonoma-Lake-Napa Unit,2013,Sonoma,5/3/2013,06:15:00Z,,38.638828,"Hwy 128 & Yellow Jacket Ranch Rd in Knights Valley, northwest of Calistoga",-122.655616,Yellow Fire,"The Yellow Fire burned in Month 2013, northwest of Calistoga in Sonoma County.",5/1/2013,02:01:00Z,,
33,CAL FIRE Tulare Unit,2019,Tulare,6/4/2019,16:03:00Z,,36.23012,off of Yokohl Drive in Tulare County ,-118.85712,Yokohl Fire,"Yokohl Fire started on June 3, 2019 off of Yokohl Drive in Tulare County. It was contained on June 3, 2019.  
",6/3/2019,12:18:00Z,,
31,CAL FIRE San Benito-Monterey Unit,2017,Monterey,1/9/2018,13:40:00Z,,36.5858,"off York Road and S Boundary Road, east of Monterey ",-121.80377,York Fire,"The York Fire started on October 15, 2017 off York Road and S Boundary Road, east of Monterey in Monterey County. ",10/15/2017,14:55:00Z,,
